label,nose_x,nose_y,nose_z,nose_v,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_v,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_v,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_v,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_v,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_v,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_v,left_hip_x,left_hip_y,left_hip_z,left_hip_v,right_hip_x,right_hip_y,right_hip_z,right_hip_v,left_knee_x,left_knee_y,left_knee_z,left_knee_v,right_knee_x,right_knee_y,right_knee_z,right_knee_v,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_v,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_v,left_heel_x,left_heel_y,left_heel_z,left_heel_v,right_heel_x,right_heel_y,right_heel_z,right_heel_v,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_v,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_v
H,0.08460859209299088,0.654780924320221,-0.0011244653724133968,0.9995645880699158,0.13077124953269958,0.566356897354126,-0.20316636562347412,0.9995558261871338,0.1342976838350296,0.5173574686050415,0.2065977305173874,0.9950321316719055,0.1139283999800682,0.7583832740783691,-0.23508580029010773,0.98744136095047,0.11932900547981262,0.673143208026886,0.28325286507606506,0.29262828826904297,0.01541536021977663,0.7789731025695801,-0.07767786085605621,0.976949155330658,0.03187183663249016,0.7382035851478577,0.22977082431316376,0.3962765634059906,0.3520793616771698,0.3913213312625885,-0.13150107860565186,0.9994999766349792,0.34137481451034546,0.36022359132766724,0.1315588355064392,0.9988176226615906,0.5107858180999756,0.5129903554916382,-0.036027632653713226,0.9611337184906006,0.49605226516723633,0.49136781692504883,0.20619092881679535,0.40441030263900757,0.6629780530929565,0.6535888314247131,0.034775082021951675,0.9587274193763733,0.6309577822685242,0.6213364601135254,0.29872435331344604,0.5573233962059021,0.6964322328567505,0.6531026363372803,0.03757116198539734,0.9468905329704285,0.6615177989006042,0.626975417137146,0.30787599086761475,0.6671678423881531,0.6154096126556396,0.7518109679222107,-0.024915436282753944,0.9296911358833313,0.6033872365951538,0.7281479835510254,0.28299596905708313,0.6577393412590027
H,0.4380553662776947,0.5845973491668701,0.006511727347970009,0.9389626383781433,0.4625042676925659,0.5451037287712097,-0.13153678178787231,0.921819269657135,0.4566786289215088,0.5050990581512451,0.14313161373138428,0.9353429079055786,0.45647478103637695,0.64884352684021,-0.15701702237129211,0.8307114243507385,0.4546392560005188,0.5901601910591125,0.25153759121894836,0.2912450134754181,0.40486466884613037,0.6565382480621338,-0.05571891367435455,0.8266407251358032,0.4105195999145508,0.6260374188423157,0.2766040861606598,0.46464818716049194,0.5802770853042603,0.4374351501464844,-0.0916418507695198,0.9123059511184692,0.5687682628631592,0.41576212644577026,0.09172290563583374,0.9148809909820557,0.6636962294578552,0.5110781788825989,-0.04815543070435524,0.8050412535667419,0.654359757900238,0.4987882673740387,0.16259050369262695,0.424608051776886,0.744637131690979,0.582233190536499,-0.013096180744469166,0.8109655380249023,0.7200959324836731,0.5667573809623718,0.22230854630470276,0.53499436378479,0.7633947730064392,0.5845006108283997,-0.01095474325120449,0.81840980052948,0.7339064478874207,0.5691693425178528,0.22861109673976898,0.6450628638267517,0.7301197052001953,0.6522302627563477,-0.04351465404033661,0.8135756254196167,0.7085443735122681,0.6233237981796265,0.21814893186092377,0.6320921778678894
H,0.18738628923892975,0.629210352897644,0.027569742873311043,0.9999206066131592,0.2395821064710617,0.5592846274375916,-0.17874592542648315,0.999798595905304,0.2553410530090332,0.4951852262020111,0.21299585700035095,0.9978330135345459,0.20481562614440918,0.7642117738723755,-0.17925409972667694,0.9920616745948792,0.23533301055431366,0.6610223054885864,0.3656589090824127,0.21711353957653046,0.13815224170684814,0.7236565351486206,0.03985099494457245,0.9385612607002258,0.17020803689956665,0.712260901927948,0.44812363386154175,0.2189585119485855,0.4717784821987152,0.43162840604782104,-0.1142967939376831,0.9997666478157043,0.4737716317176819,0.39571526646614075,0.11412753909826279,0.9995954036712646,0.6493174433708191,0.523834228515625,-0.025115592405200005,0.9498504996299744,0.6391684412956238,0.5056686401367188,0.17648360133171082,0.4754135012626648,0.8088559508323669,0.6287230253219604,0.056744035333395004,0.9217566847801208,0.790765643119812,0.5944033861160278,0.24577803909778595,0.6282532811164856,0.8412758111953735,0.6258605122566223,0.06244754418730736,0.8826896548271179,0.8267670273780823,0.594373345375061,0.25065556168556213,0.7093339562416077,0.7713527679443359,0.7538270354270935,0.00822220928966999,0.8831209540367126,0.7581950426101685,0.6970635652542114,0.21320751309394836,0.6850336194038391
L,0.32385778427124023,0.5638409852981567,-0.03237218037247658,0.9997601509094238,0.3843439519405365,0.5294041633605957,-0.13745459914207458,0.9995609521865845,0.3865640461444855,0.5268459916114807,0.11500576883554459,0.9970158338546753,0.40526264905929565,0.6367602348327637,-0.16620108485221863,0.9758402705192566,0.41618770360946655,0.6148551106452942,0.18796522915363312,0.17342515289783478,0.3543793857097626,0.6563267111778259,-0.12834303081035614,0.9695127606391907,0.37612706422805786,0.6362894177436829,0.217796191573143,0.35430458188056946,0.5075432062149048,0.5936819314956665,-0.08026587963104248,0.9987150430679321,0.5061750411987305,0.5846771597862244,0.08025885373353958,0.997474730014801,0.6075642108917236,0.5983545780181885,-0.06208188459277153,0.9375675320625305,0.6034274697303772,0.593425452709198,0.08075910061597824,0.5236050486564636,0.7052735686302185,0.5784276723861694,-0.023742489516735077,0.9564971923828125,0.691850483417511,0.5740130543708801,0.12651382386684418,0.7128996849060059,0.7238895297050476,0.5634816288948059,-0.021773815155029297,0.9465872645378113,0.7096097469329834,0.5600316524505615,0.12962155044078827,0.7649803757667542,0.710607647895813,0.6393438577651978,-0.06923071295022964,0.9517924189567566,0.6960028409957886,0.6334477663040161,0.09985166788101196,0.8094167709350586
C,0.22870677709579468,0.7265254259109497,-0.0014291738625615835,0.9999550580978394,0.2979498505592346,0.7082579135894775,-0.2148963063955307,0.9999167323112488,0.3240203559398651,0.6433575749397278,0.24227005243301392,0.9988365173339844,0.3008844554424286,0.9311959743499756,-0.1822884976863861,0.9904484152793884,0.33173128962516785,0.8303807377815247,0.26743507385253906,0.6137147545814514,0.23723489046096802,0.8862597942352295,-0.006590540520846844,0.9720365405082703,0.25545912981033325,0.8697419762611389,0.20770928263664246,0.4524124562740326,0.5496140122413635,0.7058963775634766,-0.13878652453422546,0.9998281598091125,0.5506879687309265,0.6649709343910217,0.13888950645923615,0.9994025826454163,0.7256583571434021,0.8094606995582581,-0.18156901001930237,0.9014207720756531,0.7190455794334412,0.7662842869758606,0.19816024601459503,0.22658587992191315,0.9128144383430481,0.8256661295890808,-0.2135196179151535,0.9426966309547424,0.8761162161827087,0.7867953777313232,0.263946533203125,0.4920251965522766,0.9571256041526794,0.8112046718597412,-0.21976400911808014,0.9621444344520569,0.9227638840675354,0.7747615575790405,0.2690023183822632,0.6556936502456665,0.9023147821426392,0.9436951279640198,-0.2990601658821106,0.939586877822876,0.8818699717521667,0.8894748091697693,0.22122199833393097,0.6797299385070801
L,0.20265322923660278,0.6477046012878418,-0.09716679155826569,0.9997916221618652,0.31012099981307983,0.5776442289352417,-0.20314250886440277,0.998382568359375,0.2894512116909027,0.6228192448616028,0.06573902815580368,0.9951186180114746,0.3285358250141144,0.7649415731430054,-0.24022680521011353,0.9812092185020447,0.32251620292663574,0.7637523412704468,0.14518727362155914,0.49559637904167175,0.2460869550704956,0.7944308519363403,-0.19974492490291595,0.9631404876708984,0.26169535517692566,0.7739341259002686,0.14283643662929535,0.5899536609649658,0.5076406002044678,0.6905502080917358,-0.07760453224182129,0.9979634284973145,0.4868876338005066,0.7026969194412231,0.07742241024971008,0.9963891506195068,0.6323747634887695,0.7020422220230103,0.0645194947719574,0.9476482272148132,0.6091606020927429,0.6971127390861511,0.1902640163898468,0.6085126399993896,0.7535535097122192,0.6721162796020508,0.1973792016506195,0.9462981820106506,0.7307668328285217,0.6663407683372498,0.3311707079410553,0.6489400267601013,0.7766615152359009,0.653501033782959,0.2097921073436737,0.9184962511062622,0.7551297545433044,0.6500738263130188,0.3462574779987335,0.6667815446853638,0.7548975944519043,0.7695764303207397,0.146128848195076,0.9280624985694885,0.7310113906860352,0.7478219866752625,0.3311389088630676,0.7588393688201904
C,0.8977017402648926,0.4986415505409241,-0.10125581920146942,0.9965621829032898,0.784741222858429,0.4720481038093567,0.266328901052475,0.9943413734436035,0.7852497100830078,0.48766088485717773,-0.31631454825401306,0.9979426264762878,0.7298552393913269,0.5516583919525146,0.2830277383327484,0.35589465498924255,0.7425016760826111,0.5754019618034363,-0.27051201462745667,0.8646314740180969,0.8585055470466614,0.559526801109314,0.17862427234649658,0.403294175863266,0.8761240839958191,0.5727179050445557,0.01980302855372429,0.8362542986869812,0.49735909700393677,0.49155938625335693,0.187266007065773,0.9877768754959106,0.49135759472846985,0.49742329120635986,-0.18714402616024017,0.9947018027305603,0.27987271547317505,0.5182680487632751,0.3281249701976776,0.3110155761241913,0.2474570870399475,0.5195725560188293,-0.23677952587604523,0.8264920711517334,0.07007701694965363,0.5151586532592773,0.47680941224098206,0.40655019879341125,0.025985486805438995,0.5192650556564331,-0.2834135890007019,0.840614914894104,0.04457024484872818,0.5086966753005981,0.4856794774532318,0.4886551797389984,0.009108774363994598,0.5136194229125977,-0.29555970430374146,0.8237330317497253,0.05939710885286331,0.5634632706642151,0.4382920563220978,0.5495251417160034,0.009942985139787197,0.5697344541549683,-0.4364941716194153,0.8168146014213562
L,0.9083489775657654,0.45531725883483887,-0.049082379788160324,0.9999566674232483,0.7609372138977051,0.4590793550014496,0.3071706295013428,0.9996093511581421,0.7836557030677795,0.47859886288642883,-0.2297063022851944,0.9998443722724915,0.7167592644691467,0.540074348449707,0.34956473112106323,0.5294490456581116,0.7457841634750366,0.5713818073272705,-0.24269716441631317,0.992624819278717,0.8468529582023621,0.5625229477882385,0.2850644290447235,0.6933037638664246,0.8785686492919922,0.5726131200790405,-0.12138040363788605,0.990584135055542,0.4971012771129608,0.511162519454956,0.17034924030303955,0.9964783191680908,0.504503071308136,0.5344700813293457,-0.17029714584350586,0.9966238737106323,0.2639292776584625,0.5265977382659912,0.18237799406051636,0.44148367643356323,0.2567695081233978,0.5404527187347412,-0.1875292956829071,0.9313629865646362,0.04045610502362251,0.5172350406646729,0.25585877895355225,0.5902823209762573,0.02242441475391388,0.526438295841217,-0.16445086896419525,0.9497352838516235,0.02527538128197193,0.5024893283843994,0.25731074810028076,0.6742588877677917,0.009982965886592865,0.5100488662719727,-0.16447541117668152,0.9458816647529602,0.023130202665925026,0.5569015741348267,0.17318139970302582,0.725610077381134,0.003697635605931282,0.568449079990387,-0.27892327308654785,0.9439126253128052
L,0.199329674243927,0.5936947464942932,-0.1763276308774948,0.9324606657028198,0.30932414531707764,0.6277953386306763,-0.2995448410511017,0.8796688318252563,0.3021952509880066,0.5937185287475586,0.06409412622451782,0.9083867073059082,0.31399238109588623,0.8389835357666016,-0.26345327496528625,0.7689140439033508,0.31761470437049866,0.7579752802848816,0.12181181460618973,0.5106409192085266,0.22233152389526367,0.8124596476554871,-0.13115379214286804,0.781184732913971,0.24684056639671326,0.7777550220489502,0.09611387550830841,0.6240065097808838,0.4871734082698822,0.7200236916542053,-0.10175708681344986,0.7917636036872864,0.4776897728443146,0.6995547413825989,0.10162924230098724,0.7947632670402527,0.624420166015625,0.7212522029876709,0.03298194706439972,0.7155982851982117,0.6100123524665833,0.7130337357521057,0.24171167612075806,0.6959649324417114,0.7475845217704773,0.6845401525497437,0.18921352922916412,0.7226736545562744,0.7271205186843872,0.6812257766723633,0.4084818661212921,0.7228072285652161,0.7709177136421204,0.6661767363548279,0.20392657816410065,0.7268473505973816,0.7527442574501038,0.6624906659126282,0.42580103874206543,0.7074911594390869,0.7437113523483276,0.7856808304786682,0.1461288034915924,0.7458686232566833,0.7270370721817017,0.7684138417243958,0.40926769375801086,0.7487178444862366
C,0.31195035576820374,0.6806802153587341,-0.1429222673177719,0.9886468052864075,0.40326887369155884,0.6903778314590454,-0.33577167987823486,0.981426477432251,0.4128289520740509,0.6188134551048279,0.13840420544147491,0.9837374687194824,0.39694944024086,0.8882283568382263,-0.3034610152244568,0.9541668891906738,0.4163956642150879,0.7806241512298584,0.1934668868780136,0.4784432649612427,0.3219863474369049,0.857213020324707,-0.14543236792087555,0.9462200403213501,0.34590795636177063,0.8237541317939758,0.1456584334373474,0.49343499541282654,0.6246045827865601,0.7128498554229736,-0.1413051187992096,0.9675899744033813,0.6208906173706055,0.6587055921554565,0.14135794341564178,0.9669490456581116,0.7565373182296753,0.7595171332359314,-0.03870077431201935,0.8362237811088562,0.7392594814300537,0.737725555896759,0.26183396577835083,0.2949508726596832,0.9046170711517334,0.7685420513153076,0.10814318060874939,0.8496734499931335,0.8830890655517578,0.7427693605422974,0.4096374213695526,0.41626203060150146,0.9342488050460815,0.7473427653312683,0.12314879894256592,0.8991236090660095,0.9080342650413513,0.729433536529541,0.4259149432182312,0.5929341912269592,0.9045194983482361,0.85505610704422,0.08941628783941269,0.8319727182388306,0.8836843371391296,0.8189269304275513,0.4128442704677582,0.5857212543487549
L,0.18795819580554962,0.61631840467453,-0.13206306099891663,0.9975051283836365,0.29636383056640625,0.5958074927330017,-0.2431277334690094,0.9955143928527832,0.2950897216796875,0.5792936682701111,0.07165937125682831,0.9931879043579102,0.3067237436771393,0.8199602961540222,-0.22448670864105225,0.9813116192817688,0.30843454599380493,0.7570552825927734,0.1354488581418991,0.4362102746963501,0.22384604811668396,0.8112319111824036,-0.1266116350889206,0.9792279005050659,0.23782892525196075,0.7609786987304688,0.1368052214384079,0.5219267010688782,0.4872327446937561,0.6925891637802124,-0.08158493787050247,0.9921678304672241,0.4760865271091461,0.6741717457771301,0.08151411265134811,0.9910627603530884,0.6186392307281494,0.7077441215515137,0.05537234991788864,0.9340343475341797,0.6047354340553284,0.6924331188201904,0.2047037035226822,0.5971538424491882,0.7358781099319458,0.6777634024620056,0.2079966515302658,0.9211708903312683,0.7137745022773743,0.6704659461975098,0.3551208972930908,0.6388688683509827,0.7575727105140686,0.6606141328811646,0.2219393402338028,0.9244384765625,0.7421608567237854,0.6545366048812866,0.371193528175354,0.6912285685539246,0.7356680631637573,0.7767329216003418,0.1700030416250229,0.8984182476997375,0.7198501825332642,0.7556493282318115,0.35908105969429016,0.74435955286026
H,0.3965606093406677,0.5848529934883118,-0.012279725633561611,0.9996134042739868,0.42130210995674133,0.5408231019973755,-0.1407463550567627,0.9996941089630127,0.4193766713142395,0.5077524781227112,0.1331716924905777,0.9985440969467163,0.4144500195980072,0.6466596722602844,-0.1649566888809204,0.9931296110153198,0.41540104150772095,0.5974419116973877,0.21320506930351257,0.27888360619544983,0.36384665966033936,0.653826892375946,-0.0674029141664505,0.9792802333831787,0.3690074384212494,0.6316853165626526,0.2044277936220169,0.48235946893692017,0.5397091507911682,0.44000086188316345,-0.09008800983428955,0.9995034337043762,0.5312837362289429,0.4189121127128601,0.09014393389225006,0.9991961717605591,0.6246024966239929,0.50947505235672,-0.03983007371425629,0.9724652171134949,0.6154832243919373,0.49768126010894775,0.17524535953998566,0.40143510699272156,0.7062044739723206,0.5828921794891357,-0.00703166238963604,0.9697648286819458,0.684137761592865,0.5666517615318298,0.2614070475101471,0.5642278790473938,0.7256211042404175,0.5837922692298889,-0.005907389800995588,0.9600276350975037,0.6966029405593872,0.567631185054779,0.2701936662197113,0.6983352899551392,0.6818037033081055,0.635551393032074,-0.045080434530973434,0.949226438999176,0.6728926301002502,0.6247120499610901,0.2599787712097168,0.6879338622093201
L,0.19987912476062775,0.5955032110214233,-0.032156649976968765,0.9999419450759888,0.2898919880390167,0.5492767095565796,-0.16593578457832336,0.9997178912162781,0.2973501682281494,0.5442294478416443,0.16426828503608704,0.9979096055030823,0.34028786420822144,0.7048134803771973,-0.1762363612651825,0.982862114906311,0.3460529148578644,0.6849827170372009,0.2404232919216156,0.22042453289031982,0.24632583558559418,0.7401683926582336,-0.08526335656642914,0.9861335158348083,0.2864907383918762,0.7164226174354553,0.25387734174728394,0.41859176754951477,0.47567805647850037,0.6491901278495789,-0.10023429989814758,0.998989462852478,0.47556188702583313,0.6295658349990845,0.10016917437314987,0.9981551766395569,0.6316565275192261,0.6560550332069397,-0.07079432159662247,0.9596675634384155,0.6255002617835999,0.6438530087471008,0.09240945428609848,0.6435430645942688,0.779745876789093,0.6253941059112549,-0.019380416721105576,0.9798519015312195,0.7626557946205139,0.6161237955093384,0.14964023232460022,0.8115299940109253,0.8051756620407104,0.6048325896263123,-0.016772540286183357,0.9692555665969849,0.790762186050415,0.5986095666885376,0.15287132561206818,0.8056199550628662,0.7800942659378052,0.7218126058578491,-0.08313590288162231,0.9773930907249451,0.7632648944854736,0.7067581415176392,0.10824199765920639,0.8872856497764587
H,0.2956393361091614,0.6692984700202942,-0.0054995957762002945,0.9995395541191101,0.31563428044319153,0.5639387965202332,-0.19013711810112,0.9997220635414124,0.31181463599205017,0.5135724544525146,0.17877726256847382,0.9979355931282043,0.26661407947540283,0.7723482847213745,-0.3048413395881653,0.9935230612754822,0.25516656041145325,0.6784629821777344,0.28061339259147644,0.34136396646499634,0.15194182097911835,0.801750659942627,-0.23206770420074463,0.9910754561424255,0.17302554845809937,0.7293368577957153,0.15820807218551636,0.6102256774902344,0.5382030010223389,0.28486427664756775,-0.1450704038143158,0.9994848370552063,0.5149005651473999,0.2655472457408905,0.14512823522090912,0.9989854693412781,0.6811684966087341,0.48174962401390076,-0.049999017268419266,0.9712756872177124,0.6566234827041626,0.45509010553359985,0.2336147427558899,0.3779628276824951,0.831455409526825,0.6363042593002319,0.040085941553115845,0.970716118812561,0.8049458265304565,0.6062290072441101,0.34263715147972107,0.549502968788147,0.8583945631980896,0.637961745262146,0.04301183298230171,0.9602312445640564,0.8324412703514099,0.6051476001739502,0.3500361442565918,0.6689074635505676,0.8134070038795471,0.7809271216392517,-0.017049023881554604,0.953921377658844,0.8092910051345825,0.6901899576187134,0.3142949640750885,0.6613460779190063
C,0.18496344983577728,0.6624119281768799,0.050324417650699615,0.9998020529747009,0.2520509362220764,0.6546481847763062,-0.12541498243808746,0.999725878238678,0.2795153856277466,0.6065825819969177,0.269305557012558,0.9978387951850891,0.25283798575401306,0.8345858454704285,-0.09736395627260208,0.9888629913330078,0.28831711411476135,0.7483434081077576,0.3013553321361542,0.5122269988059998,0.1904507577419281,0.8208754062652588,0.07266753166913986,0.9377495050430298,0.22368255257606506,0.7948939204216003,0.23956388235092163,0.5761539936065674,0.4218501150608063,0.6631942987442017,-0.11753236502408981,0.999684751033783,0.4337161183357239,0.6284719109535217,0.11756906658411026,0.9993810057640076,0.5655823945999146,0.713120698928833,-0.17447824776172638,0.960663378238678,0.5659778714179993,0.6890214681625366,0.15730643272399902,0.3400590717792511,0.7099307179450989,0.7345551252365112,-0.21078677475452423,0.9415026903152466,0.7011022567749023,0.7120200991630554,0.17934030294418335,0.5541598796844482,0.7511733770370483,0.7307865619659424,-0.2166558802127838,0.9050804972648621,0.7340048551559448,0.7042891979217529,0.18046173453330994,0.641608715057373,0.7054641842842102,0.8257313966751099,-0.2824706435203552,0.9185284376144409,0.7012503147125244,0.7898067235946655,0.1477838009595871,0.6733457446098328
C,0.27141353487968445,0.6121952533721924,-0.6015636920928955,0.9998770952224731,0.41285958886146545,0.5452384352684021,-0.6958354115486145,0.9997367262840271,0.3175813853740692,0.5462310314178467,-0.25948044657707214,0.9988643527030945,0.42921897768974304,0.7780848145484924,-0.7951306700706482,0.9946722388267517,0.3427039086818695,0.7179611921310425,-0.2585175633430481,0.5656880736351013,0.3361324965953827,0.8532361388206482,-0.837114155292511,0.9836934208869934,0.29516273736953735,0.8169531226158142,-0.4629516303539276,0.6745737195014954,0.5816721320152283,0.5552061796188354,-0.1409166008234024,0.9994722008705139,0.5382270216941833,0.5643234848976135,0.1404906064271927,0.9982935786247253,0.6883135437965393,0.5814231634140015,0.2643095552921295,0.7688280940055847,0.6436203122138977,0.5942201614379883,0.5640407800674438,0.19217774271965027,0.7838420867919922,0.59253990650177,0.7020098567008972,0.8550332188606262,0.7308721542358398,0.5947045683860779,1.0385183095932007,0.3476155698299408,0.8098897337913513,0.5778665542602539,0.7433615326881409,0.8587282299995422,0.7489635348320007,0.5798509120941162,1.0898654460906982,0.5669813752174377,0.7735874652862549,0.6668659448623657,0.6563023924827576,0.8174058794975281,0.7334698438644409,0.65488201379776,1.060613751411438,0.5629374980926514
L,0.21975457668304443,0.5814154148101807,-0.11339766532182693,0.9996510148048401,0.3219680190086365,0.5719559192657471,-0.22349350154399872,0.998729944229126,0.3108256161212921,0.5847312808036804,0.07502313703298569,0.9955182075500488,0.33312830328941345,0.7786355018615723,-0.21868637204170227,0.9866649508476257,0.32609230279922485,0.7384195327758789,0.130350261926651,0.440183162689209,0.25026625394821167,0.7952250838279724,-0.1377328485250473,0.9657232761383057,0.2692124843597412,0.7554135322570801,0.09862244874238968,0.5918121337890625,0.5172152519226074,0.6853976845741272,-0.08464597165584564,0.9983550906181335,0.49923452734947205,0.6787265539169312,0.0845639780163765,0.9970771670341492,0.6397945880889893,0.7008198499679565,0.05721283331513405,0.9088096618652344,0.6202273964881897,0.6883779764175415,0.21451739966869354,0.4921835660934448,0.7631791234016418,0.6595696806907654,0.2041652351617813,0.9023510217666626,0.7373234629631042,0.6540389657020569,0.373287558555603,0.5469290018081665,0.7851242423057556,0.6361063718795776,0.21926231682300568,0.87321537733078,0.7656634449958801,0.6314373016357422,0.3915962278842926,0.6179121136665344,0.7702017426490784,0.7561632990837097,0.16690704226493835,0.8704859614372253,0.7369883060455322,0.7324768900871277,0.3858458399772644,0.6824892163276672
H,0.7542296051979065,0.5242211222648621,0.035020384937524796,0.9973586797714233,0.6798674464225769,0.48207154870033264,0.2786957621574402,0.98818439245224,0.6872338652610779,0.49038583040237427,-0.21468013525009155,0.9978033900260925,0.7267482280731201,0.5461403727531433,0.37049466371536255,0.6021471619606018,0.749939501285553,0.5665468573570251,-0.28861239552497864,0.816368579864502,0.8560047745704651,0.5643137693405151,0.2648370862007141,0.6021448373794556,0.8776145577430725,0.5748617053031921,-0.1430516541004181,0.8041156530380249,0.3951287865638733,0.4180765748023987,0.17653705179691315,0.9944329261779785,0.387066125869751,0.42173805832862854,-0.17627079784870148,0.9978945255279541,0.18467174470424652,0.48006871342658997,0.24512480199337006,0.2929328382015228,0.1563270390033722,0.48554232716560364,-0.107171930372715,0.8296663761138916,0.04587299004197121,0.5066653490066528,0.3795230984687805,0.2990574240684509,-0.012660415843129158,0.5178518295288086,-0.04605839401483536,0.7993255257606506,0.01635676994919777,0.5074111819267273,0.3882833421230316,0.3525939881801605,-0.10651571303606033,0.5131815671920776,-0.04621885344386101,0.8407473564147949,0.029380183666944504,0.5475490689277649,0.3475334346294403,0.3533439040184021,-0.01369012426584959,0.5616286993026733,-0.163474902510643,0.7928990721702576
L,0.21169105172157288,0.6888035535812378,-0.08774591982364655,0.9708451628684998,0.3152148425579071,0.6114306449890137,-0.22513841092586517,0.9310959577560425,0.30477821826934814,0.6153649091720581,0.09929590672254562,0.9354907870292664,0.3233864903450012,0.811410665512085,-0.2401268184185028,0.8981921076774597,0.31636595726013184,0.7618947625160217,0.23847661912441254,0.3428814113140106,0.23244568705558777,0.8051496744155884,-0.15818941593170166,0.8929566144943237,0.23913754522800446,0.7645490765571594,0.33221104741096497,0.5537265539169312,0.49387791752815247,0.7058913111686707,-0.09150536358356476,0.8911317586898804,0.48446208238601685,0.7003801465034485,0.09138862788677216,0.8912644982337952,0.6330845952033997,0.7111533880233765,0.011761695146560669,0.8387261629104614,0.6199437975883484,0.7068710923194885,0.17391930520534515,0.6689838767051697,0.7571238875389099,0.685263454914093,0.12552592158317566,0.8486416339874268,0.7365182042121887,0.6803606152534485,0.3010101616382599,0.6557363867759705,0.7845159769058228,0.6678109765052795,0.1352241486310959,0.8509986400604248,0.7615171670913696,0.6654043793678284,0.3131289780139923,0.679429292678833,0.7522579431533813,0.7803770303726196,0.07518771290779114,0.8455156683921814,0.7361394166946411,0.7674508094787598,0.2870361804962158,0.7465349435806274
C,0.22490739822387695,0.6931591629981995,-0.0768638551235199,0.9975983500480652,0.2957153022289276,0.6590253710746765,-0.24600368738174438,0.99439936876297,0.3090362250804901,0.5968943238258362,0.1680123209953308,0.9933289289474487,0.34017807245254517,0.8481767773628235,-0.21282148361206055,0.9766183495521545,0.34836679697036743,0.7804530262947083,0.21986037492752075,0.36948639154434204,0.24237677454948425,0.8530490398406982,-0.03707476705312729,0.9666506052017212,0.26704636216163635,0.8151467442512512,0.18918012082576752,0.3540557622909546,0.5020703673362732,0.6183285713195801,-0.12852944433689117,0.9910323023796082,0.4970099925994873,0.5964379906654358,0.12862886488437653,0.9901589751243591,0.6568736433982849,0.6783509850502014,-0.14286421239376068,0.9611731171607971,0.6349427103996277,0.6982850432395935,0.2602050006389618,0.5062119364738464,0.8252655267715454,0.7307323217391968,-0.17888933420181274,0.9723601341247559,0.7514612078666687,0.7279485464096069,0.3953551948070526,0.6614833474159241,0.860531210899353,0.7078933715820312,-0.1862342655658722,0.9680493474006653,0.773020327091217,0.7122488617897034,0.40756139159202576,0.681130588054657,0.8204972147941589,0.8477044701576233,-0.26822662353515625,0.9673413634300232,0.7562665343284607,0.8322672843933105,0.392594575881958,0.8099640607833862
L,0.9022210240364075,0.45427682995796204,-0.09121078252792358,0.9996170401573181,0.7628262042999268,0.4641569256782532,0.30181726813316345,0.9994112849235535,0.780251145362854,0.480019748210907,-0.23676933348178864,0.9996140003204346,0.7253618240356445,0.5467353463172913,0.280917227268219,0.5371404886245728,0.7471343874931335,0.5717114806175232,-0.24229925870895386,0.9715791344642639,0.8545970320701599,0.5595185160636902,0.13039401173591614,0.653242826461792,0.8827246427536011,0.5692142844200134,-0.08953069150447845,0.9640606641769409,0.49952560663223267,0.513247013092041,0.1742461621761322,0.9969196319580078,0.504359245300293,0.5323776602745056,-0.17428991198539734,0.9964344501495361,0.26313868165016174,0.5279160141944885,0.17098869383335114,0.41663292050361633,0.2537752389907837,0.5422671437263489,-0.18388065695762634,0.8920932412147522,0.03892688825726509,0.5205235481262207,0.24386657774448395,0.5303395986557007,0.021401582285761833,0.5307442545890808,-0.15445230901241302,0.9173322916030884,0.025002438575029373,0.5054727792739868,0.24523690342903137,0.6154811978340149,0.010277971625328064,0.5147697925567627,-0.1527562141418457,0.91631680727005,0.019196074455976486,0.5591887831687927,0.15532471239566803,0.6418967843055725,0.003899676725268364,0.5700295567512512,-0.2723437249660492,0.9128872156143188
