label,nose_x,nose_y,nose_z,nose_v,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_v,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_v,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_v,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_v,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_v,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_v,left_hip_x,left_hip_y,left_hip_z,left_hip_v,right_hip_x,right_hip_y,right_hip_z,right_hip_v
C,0.620186985,0.278399169,-0.087987356,0.999562562,0.595736206,0.343715668,0.336366832,0.997135639,0.443719864,0.314263582,-0.184118271,0.999836683,0.440961808,0.423378229,-0.287000328,0.989815176,0.621041954,0.448915243,0.238345042,0.334273517,0.592249751,0.346787304,-0.178332597,0.991394877,0.679947734,0.426353455,-0.164109245,0.70546037,0.583103061,0.550338447,0.165565044,0.991666257,0.494425446,0.540592909,-0.165708229,0.997559845
C,0.617246628,0.274523675,0.020743454,0.999008596,0.515281558,0.353633255,0.455555856,0.996271074,0.489439547,0.342542678,-0.355810225,0.999857247,0.546600282,0.45124957,-0.299839586,0.97879523,0.549837649,0.459100038,0.483711243,0.05912856,0.686644256,0.356431395,0.085220508,0.933829904,0.654999912,0.448783904,0.291130543,0.125917077,0.52172637,0.568933189,0.247747973,0.983830452,0.518389642,0.566438258,-0.247448638,0.995760679
C,0.608869314,0.268395245,0.023029504,0.999139786,0.513596117,0.351744384,0.481382579,0.996492267,0.497412473,0.33971858,-0.333258748,0.999841452,0.559894621,0.448551208,-0.334897101,0.978688359,0.547203004,0.465527296,0.57593739,0.055615939,0.650171757,0.339515954,-0.059557941,0.937637746,0.584116161,0.50923562,0.440444529,0.106228083,0.524166882,0.570382059,0.246502146,0.986805975,0.526182294,0.56669426,-0.246225908,0.996550202
C,0.606115997,0.266707033,0.073748045,0.99928546,0.507920742,0.347553015,0.505153537,0.996737123,0.497847408,0.33640179,-0.297063619,0.999841273,0.558533907,0.446435302,-0.305944383,0.979619861,0.547823966,0.461339265,0.625689089,0.053599983,0.657134771,0.348081827,-0.059858326,0.943549037,0.59594202,0.501049936,0.538302898,0.094974101,0.524867237,0.568161368,0.241696894,0.988313794,0.528967857,0.563984811,-0.241397828,0.997014046
C,0.605901599,0.269361466,0.077779688,0.999366879,0.507582963,0.348858148,0.511519194,0.99675566,0.492659003,0.3372899,-0.298976928,0.999846816,0.55185014,0.446152776,-0.278426677,0.981475234,0.546578765,0.459893614,0.525123894,0.055381019,0.677462161,0.352665901,0.082041606,0.948632479,0.638031125,0.398459196,0.242741168,0.091196246,0.52377063,0.567732096,0.241771758,0.987873435,0.522827566,0.56339395,-0.241419137,0.997023821
C,0.605641901,0.290862203,0.071865611,0.999183059,0.525459766,0.347548038,0.430663526,0.995003521,0.46007511,0.32687819,-0.19256331,0.999902129,0.471690327,0.436294794,-0.228781968,0.981503785,0.536431909,0.449926347,0.320951879,0.073557094,0.667545021,0.384334803,-0.013766937,0.951428652,0.668129027,0.395350009,-0.042057745,0.151008815,0.519978642,0.55108434,0.19986771,0.976143718,0.487461478,0.546592891,-0.199800968,0.994370639
C,0.615903735,0.287089914,-0.018000605,0.998033047,0.522875905,0.342666596,0.392510474,0.991395712,0.462185979,0.33094427,-0.26843518,0.999732554,0.470954269,0.440973371,-0.364417046,0.96678555,0.51145041,0.45104453,0.458227843,0.059507187,0.599225461,0.347182781,-0.33032611,0.922091484,0.571031868,0.521084845,0.357499868,0.113296233,0.521616459,0.551572382,0.201269165,0.968771696,0.486358702,0.549160719,-0.201160118,0.991876721
C,0.615581989,0.287244767,-0.007311356,0.997179866,0.524228811,0.342330188,0.39428708,0.988860488,0.463673353,0.331211478,-0.244706258,0.999633074,0.472412735,0.440068871,-0.235184163,0.960576713,0.509607732,0.45278278,0.480673045,0.051642433,0.599890828,0.351842195,-0.010653735,0.917733848,0.578025401,0.508496463,0.347308099,0.092348889,0.523581386,0.5510149,0.199059486,0.96511066,0.486236334,0.549099505,-0.198930383,0.990764976
C,0.616416991,0.287111968,0.045679275,0.997796834,0.527406752,0.342470735,0.423732162,0.98931551,0.463339239,0.331541479,-0.212178648,0.999681592,0.471766979,0.438814014,-0.190072477,0.957797408,0.534377873,0.440957427,0.300475121,0.058532223,0.637227654,0.367310911,0.095213711,0.912258804,0.641129613,0.374506384,-0.069773614,0.123029821,0.524348795,0.550985575,0.197189748,0.96746701,0.48538819,0.549156189,-0.197151199,0.991303325
C,0.615676999,0.264408439,-0.111628018,0.999596357,0.596161962,0.346790224,0.369401217,0.997406363,0.443955183,0.316554904,-0.209436819,0.999812901,0.436562955,0.427737147,-0.462287456,0.989706337,0.637044191,0.455705255,0.330609471,0.319520682,0.596844733,0.370559067,-0.65692848,0.991428137,0.751159012,0.428088874,-0.02202679,0.743080616,0.579846084,0.551378667,0.184495941,0.99066025,0.492400795,0.5427531,-0.184643164,0.996683478
C,0.615887344,0.262875706,-0.155262858,0.999677062,0.606296003,0.349431008,0.371955037,0.998025119,0.440655679,0.318408996,-0.201725185,0.99982816,0.430428296,0.428548008,-0.503047526,0.991188169,0.641692877,0.457800597,0.433429271,0.423518926,0.597152233,0.405077547,-0.727276385,0.992611885,0.776884139,0.463193387,0.162008643,0.804073751,0.588154078,0.552491963,0.194487378,0.991956413,0.492455691,0.54545635,-0.194606721,0.99695915
C,0.623193324,0.257300466,-0.045322537,0.99983108,0.596831262,0.350883603,0.41596058,0.998923421,0.449122488,0.316950977,-0.175822645,0.999889791,0.426786691,0.41915071,-0.332743466,0.993200898,0.615513325,0.456812948,0.510969877,0.552667439,0.562292635,0.478087276,-0.455492944,0.99224776,0.751206815,0.513604939,0.340299755,0.853432178,0.586403012,0.547270596,0.185824603,0.994942605,0.492408067,0.538884044,-0.185715884,0.998011768
C,0.595635951,0.274780065,0.058804456,0.999269307,0.486269444,0.353661895,0.482426882,0.996972561,0.488417119,0.342996866,-0.320579857,0.999835014,0.538402438,0.453897387,-0.283003151,0.980713785,0.522444785,0.460794568,0.539933562,0.060442045,0.689645052,0.360584021,0.062492006,0.934175789,0.637687325,0.417008311,0.373708576,0.129193842,0.500383615,0.568631589,0.251790971,0.988289237,0.518419862,0.567154109,-0.251485556,0.996779859
C,0.59613061,0.269317716,0.064772621,0.999351859,0.48986876,0.351187706,0.507880151,0.997346818,0.490447015,0.340204626,-0.331122607,0.999839723,0.546154559,0.453326464,-0.246084034,0.976108313,0.527311087,0.46183154,0.381470323,0.056760155,0.644848943,0.347489804,0.28021872,0.922017038,0.610360384,0.393452525,-0.044584926,0.126415536,0.505473554,0.568544745,0.259044558,0.989435673,0.520478368,0.566318572,-0.25907886,0.997046649
C,0.595913172,0.266443014,0.053410746,0.99936986,0.496378273,0.350711495,0.514131844,0.997433543,0.486403883,0.339879513,-0.333336651,0.999839246,0.546811819,0.450206488,-0.326357573,0.976424575,0.530328035,0.462615371,0.553736985,0.053701878,0.647767603,0.344978094,0.036670357,0.928790569,0.598733664,0.484324932,0.220758736,0.113756575,0.514525175,0.568395078,0.257886201,0.990259409,0.518997908,0.565961897,-0.257803708,0.997289658
C,0.59585917,0.267859727,0.052106023,0.99923116,0.496161461,0.351841539,0.507836044,0.996946931,0.482439637,0.341130883,-0.350321621,0.999811113,0.539985478,0.450061917,-0.40777868,0.978739083,0.528382063,0.462485224,0.615614235,0.050810847,0.674415231,0.355027109,-0.224991322,0.936365366,0.609201133,0.492242128,0.45540154,0.097622268,0.51491648,0.56843251,0.25644663,0.988527179,0.515504718,0.565969527,-0.256155878,0.996912479
C,0.60659945,0.287475765,0.028321018,0.998461425,0.5215469,0.343548298,0.425634831,0.991868198,0.461823463,0.330250591,-0.254684597,0.999795973,0.483907491,0.433793277,-0.283713609,0.970803976,0.516489089,0.443315715,0.509908199,0.057447854,0.608473718,0.347587019,-0.126819134,0.927485764,0.577428401,0.510947406,0.405486047,0.107222021,0.517420113,0.551106155,0.201902837,0.968653858,0.484035045,0.547314823,-0.201756015,0.991806448
C,0.607166529,0.28383854,-0.029317401,0.997458577,0.527709007,0.343470454,0.403255463,0.988765359,0.471005201,0.330347687,-0.22988157,0.999593735,0.489369035,0.433819532,-0.339791894,0.957776308,0.509316385,0.453406423,0.524451554,0.048211444,0.590471029,0.346723169,-0.355014265,0.913669288,0.54644841,0.53235203,0.463570565,0.077674031,0.520528615,0.55173111,0.200403482,0.967526734,0.488140076,0.548141062,-0.200346291,0.990998209
C,0.611400962,0.284083813,0.081130572,0.99776119,0.528781772,0.344126016,0.417454392,0.988191605,0.466624647,0.33062169,-0.200506717,0.999609113,0.4832955,0.431670398,-0.18460843,0.957487881,0.528804481,0.438241869,0.347064734,0.051168591,0.633478105,0.350795627,0.10802713,0.913763463,0.621396184,0.366518259,0.047421094,0.081671052,0.526793242,0.551685691,0.188534811,0.969175518,0.485690504,0.548138201,-0.188391477,0.991721213
C,0.605902851,0.288141817,0.049613077,0.998310387,0.529513836,0.344306082,0.409838557,0.989413857,0.460210562,0.331137508,-0.180857196,0.999690711,0.479559958,0.432711571,-0.201235235,0.960412562,0.547731936,0.435991168,0.302070767,0.073100701,0.667500675,0.379315704,0.034326438,0.917549789,0.674297631,0.384780288,-0.049365513,0.142236322,0.524803996,0.55140084,0.18771556,0.971642077,0.48296985,0.548541546,-0.187876821,0.992384791
C,0.612026572,0.244794831,-0.085350044,0.999759853,0.597766459,0.338902593,0.396286458,0.998173535,0.44425413,0.315540701,-0.162851319,0.999916613,0.440223724,0.420989782,-0.440333962,0.99112612,0.638116956,0.44544208,0.337998897,0.401745141,0.599655449,0.33677721,-0.581074834,0.982749879,0.720076263,0.4221313,0.023844399,0.655703127,0.596830845,0.550931633,0.178339288,0.993177116,0.500641584,0.542544544,-0.178329751,0.998047829
C,0.604113638,0.259115219,-0.192266181,0.999796629,0.606539667,0.341743261,0.298270494,0.998329699,0.443967819,0.319188148,-0.168133423,0.999884129,0.466285318,0.419037431,-0.516059458,0.991150975,0.646342874,0.442057341,0.324604958,0.409378111,0.562540352,0.301363438,-0.774327159,0.986994028,0.732259452,0.378025085,0.181883544,0.718920946,0.594666362,0.548808813,0.149136275,0.993889749,0.501045644,0.54061693,-0.149153933,0.998119712
C,0.611320972,0.266467303,-0.166232884,0.999809623,0.599505246,0.347138137,0.311285615,0.998170078,0.459167719,0.325623602,-0.205512688,0.999820411,0.479097992,0.410240769,-0.559715271,0.988571644,0.647908449,0.424769402,0.302139997,0.369674891,0.541559756,0.286471844,-0.807865798,0.988877654,0.717607498,0.36809659,0.117866814,0.729025543,0.59008342,0.552596986,0.15324913,0.994784832,0.502226293,0.547292769,-0.153306231,0.998398423
C,0.61486572,0.265533686,-0.19340153,0.999829352,0.597841918,0.346149206,0.29599306,0.998240709,0.451947212,0.324626416,-0.207138568,0.999823511,0.475779474,0.41268149,-0.514438689,0.987413347,0.64444536,0.435848802,0.27369535,0.349555045,0.544957578,0.301318526,-0.71939975,0.989835799,0.716226101,0.375704557,0.029644378,0.740025043,0.589696944,0.55296433,0.151894435,0.995084584,0.501029909,0.546994865,-0.151957035,0.998561203
C,0.596769691,0.277724862,0.053785,0.999520123,0.475072145,0.353028089,0.46504572,0.997419536,0.494536668,0.341113836,-0.306907803,0.999910533,0.522195518,0.457520217,-0.40426439,0.979197621,0.491334468,0.469261974,0.536719859,0.09991397,0.721119225,0.425629109,-0.374642313,0.927243173,0.629363477,0.498253137,0.377741605,0.170539483,0.501908183,0.565523505,0.243071288,0.991359055,0.525313199,0.563726723,-0.242830142,0.997852385
C,0.603915274,0.278708398,0.058924619,0.999171555,0.487873703,0.351436704,0.466900587,0.996709108,0.495823503,0.338554382,-0.304532826,0.999850094,0.52975136,0.451003104,-0.33672753,0.979212999,0.502147853,0.464454263,0.536909163,0.080315046,0.71296078,0.374443442,-0.087583147,0.931912422,0.620653689,0.476706266,0.373150557,0.138284057,0.504796147,0.565458238,0.242928639,0.988035858,0.526985168,0.562635601,-0.242661402,0.996955216
C,0.613419831,0.278219819,0.054690596,0.999184489,0.507298589,0.351419002,0.477737308,0.996590018,0.494968683,0.339357972,-0.32786864,0.999833405,0.542303145,0.450972289,-0.265382528,0.978223562,0.537643433,0.460648268,0.550312877,0.072665706,0.67100513,0.352108687,0.157738298,0.930960715,0.631869435,0.45521149,0.346331954,0.124107704,0.51764524,0.56752336,0.245840281,0.986183882,0.5215922,0.564341903,-0.245544687,0.996459365
C,0.609688699,0.272772819,0.012310145,0.999228418,0.503998101,0.35100475,0.451213956,0.996619344,0.49535501,0.339279801,-0.334312081,0.999803483,0.553796232,0.448894978,-0.333288223,0.973288238,0.536747277,0.461444527,0.568826556,0.061770655,0.652842462,0.338504791,-0.085099585,0.926131189,0.594625771,0.504578233,0.475512713,0.100735195,0.518901408,0.570631921,0.241408125,0.987971663,0.524715662,0.565846026,-0.241078734,0.996890247
C,0.604400098,0.296261311,0.068465069,0.999053776,0.523485243,0.344202042,0.430916905,0.99413085,0.45872438,0.327187538,-0.185689107,0.999897063,0.463550955,0.434078455,-0.229584992,0.982802272,0.519118309,0.446433932,0.415850013,0.075151384,0.65483427,0.379501849,-0.033225447,0.957374752,0.658946693,0.404215544,0.151124611,0.149272844,0.518232703,0.550310314,0.197305188,0.975448251,0.489245176,0.546642601,-0.19721061,0.994318962
C,0.612359583,0.290155798,0.004418616,0.998148978,0.525328815,0.342297941,0.408081114,0.990483165,0.45922941,0.33107689,-0.247460857,0.999775171,0.467897356,0.436620593,-0.333719403,0.972029686,0.514836669,0.452240497,0.50540477,0.061932899,0.596516192,0.350344568,-0.277308136,0.935640454,0.58142066,0.511948168,0.422624975,0.119949192,0.526232421,0.551021099,0.197762072,0.9711411,0.489231318,0.548443019,-0.197602764,0.992941141
C,0.61213237,0.288926989,-0.004425817,0.997219622,0.527134418,0.342543125,0.408945829,0.988182664,0.460080951,0.331092536,-0.249440119,0.999613762,0.470877022,0.435843736,-0.38140893,0.96756947,0.508585751,0.458215207,0.546814203,0.054257613,0.590892792,0.345616728,-0.357800603,0.933481097,0.565036356,0.526215494,0.462692231,0.094621815,0.528241456,0.551773846,0.200637132,0.968220711,0.48950538,0.549589336,-0.20049201,0.991717994
C,0.612555921,0.289089352,0.066810995,0.997505486,0.524019063,0.342674971,0.429247975,0.988146484,0.460224032,0.331289083,-0.226968184,0.999640584,0.469101101,0.435685545,-0.205778509,0.963415205,0.524092197,0.440750718,0.32488054,0.053289987,0.616254091,0.355792761,0.116759233,0.922089279,0.616542578,0.367674083,-0.02176257,0.098973393,0.528026164,0.551817834,0.200442567,0.968612731,0.489423603,0.549553394,-0.200342208,0.991873205
C,0.605440378,0.290157199,0.070846923,0.997800529,0.524198234,0.343376398,0.43482849,0.988382518,0.455896497,0.33124584,-0.193093792,0.999682367,0.465730697,0.435171604,-0.279407829,0.965833664,0.525786638,0.440106273,0.436523795,0.055580985,0.648533523,0.372853905,-0.245475009,0.926931202,0.636626542,0.397985339,0.197104335,0.114583828,0.526072025,0.551743448,0.198379248,0.967994034,0.487471223,0.549504578,-0.1983677,0.991848409
C,0.591760576,0.259338737,-0.154845521,0.99974221,0.602006376,0.340356261,0.349924147,0.998430014,0.438362151,0.31370765,-0.129729643,0.99989146,0.440110892,0.418048739,-0.424707144,0.992014945,0.64193511,0.446824878,0.314810425,0.423551857,0.590980649,0.321667552,-0.589300454,0.985953987,0.72989738,0.403657109,0.063628703,0.705167949,0.596025765,0.549137771,0.16130358,0.993190587,0.498472333,0.539881825,-0.161323413,0.997785807
C,0.592441797,0.269688219,-0.18925108,0.999797642,0.598667502,0.348125815,0.294017732,0.998511076,0.44016555,0.323141485,-0.148704246,0.999863744,0.455296963,0.416648239,-0.493277371,0.990461528,0.640790284,0.444731325,0.32678774,0.428621024,0.533967316,0.299136907,-0.738213956,0.988576293,0.722367406,0.372767955,0.240529954,0.760063469,0.591037035,0.55151099,0.143862993,0.993843555,0.49936679,0.545861065,-0.1439531,0.997987986
C,0.608698308,0.271458507,-0.165701956,0.999822378,0.588806987,0.347982883,0.291554838,0.998381972,0.446408331,0.323577911,-0.153443158,0.999841273,0.454207927,0.419887573,-0.460731745,0.988458931,0.637290895,0.441383988,0.364020526,0.406567901,0.51752615,0.301286191,-0.690914929,0.989626467,0.705161512,0.373307973,0.250734419,0.772288263,0.586359322,0.55273658,0.13877973,0.994084597,0.49956131,0.546713769,-0.138878196,0.998137593
C,0.613431215,0.272672117,-0.141252652,0.999833345,0.589186788,0.348362565,0.298293084,0.998380303,0.445456624,0.32252565,-0.133556157,0.999823391,0.454824835,0.417939156,-0.400109261,0.986809969,0.636246502,0.441286683,0.307559401,0.393103927,0.525047719,0.302293867,-0.591863632,0.990121245,0.706672668,0.377315134,0.094647355,0.788000405,0.578146994,0.551338673,0.139893919,0.994186163,0.495580703,0.545122385,-0.140002415,0.998164058
C,0.604162455,0.273414105,-0.19412896,0.999788404,0.589650691,0.346667796,0.310741752,0.998333931,0.437377542,0.317641288,-0.139804989,0.999816716,0.446028143,0.419105172,-0.460230589,0.987325311,0.618852198,0.453282028,0.344517738,0.372648895,0.555055141,0.3192105,-0.697443366,0.991093099,0.712448418,0.404626012,0.130108833,0.798823953,0.576320052,0.550095677,0.153358549,0.993378401,0.491264492,0.541855872,-0.153425202,0.997818947
L,0.572152615,0.387519807,0.097216085,0.999502957,0.590541363,0.495998889,-0.015338383,0.999857783,0.537282109,0.526555359,0.25489971,0.999192595,0.495939791,0.665203214,0.309541762,0.503184915,0.591476738,0.580090284,-0.230724409,0.989525914,0.46250549,0.729507685,0.29594788,0.587916851,0.571776986,0.436346084,-0.377196908,0.977649331,0.510967016,0.82746011,-0.080292881,0.998000801,0.4697842,0.819583654,0.080286868,0.996329367
L,0.566011608,0.388626277,0.1280137,0.999240637,0.584650099,0.492053479,0.027057804,0.999842644,0.531507194,0.532483578,0.306699246,0.998923123,0.488158286,0.682264864,0.338211,0.358873427,0.594942451,0.595857084,-0.190972552,0.98156929,0.46124506,0.785004914,0.300158143,0.422228187,0.576892138,0.494597167,-0.370260268,0.953953385,0.507422447,0.824966252,-0.084058486,0.998261094,0.463735044,0.837745845,0.084118992,0.996983886
L,0.562141538,0.377316058,0.01473482,0.999631226,0.60729444,0.508813143,-0.043957498,0.999952316,0.543678164,0.462745935,0.157478064,0.999335468,0.485152662,0.449387342,0.02356567,0.483574927,0.559367776,0.560249567,-0.18050614,0.979729116,0.518238962,0.355126917,-0.177501455,0.660208166,0.538460851,0.422581136,-0.258355021,0.982212126,0.530299127,0.732504487,-0.050461885,0.999468565,0.487274766,0.705759346,0.050436359,0.998555481
L,0.565261841,0.390954494,-0.239867002,0.99966538,0.600984991,0.506003439,-0.289439261,0.999945939,0.58918345,0.439022481,-0.08762338,0.99937731,0.549452245,0.417010754,-0.101364069,0.459915698,0.557722151,0.524495184,-0.324632317,0.966590941,0.564005733,0.343757868,-0.186449304,0.619264245,0.567312837,0.416825145,-0.269419014,0.96769464,0.560497224,0.646639526,-0.070679992,0.999494672,0.548591912,0.612338543,0.070770562,0.998749077
L,0.530252099,0.308627397,0.00249765,0.999691904,0.589915812,0.437420547,-0.02958875,0.999940515,0.510890245,0.441400498,0.174302593,0.999350607,0.453159541,0.553132534,0.150691494,0.460222721,0.565543771,0.536625206,-0.221955433,0.965390027,0.394265413,0.484378755,0.005074949,0.6385988,0.524640024,0.399610639,-0.391311437,0.969714046,0.537739635,0.691522598,-0.05822552,0.999543428,0.491249442,0.674338102,0.058136124,0.998863876
L,0.555422723,0.385231227,-0.014978954,0.999166846,0.593680441,0.515235782,-0.067693114,0.999847531,0.542109311,0.461607575,0.145887405,0.999219,0.49773106,0.494451016,0.116636127,0.265875876,0.55021131,0.579162359,-0.186885089,0.898673952,0.498958856,0.41827935,0.004231927,0.407684207,0.553097606,0.417074084,-0.266187966,0.914073646,0.501927614,0.721576571,-0.047267891,0.999159038,0.467052311,0.686779082,0.047131907,0.998362005
L,0.55709672,0.385356396,0.045647644,0.999232233,0.600497365,0.526827753,0.024108471,0.999857128,0.529596567,0.47846812,0.179195076,0.999048173,0.469957978,0.533800304,0.097307958,0.231514007,0.549167037,0.61272347,-0.113050036,0.900999784,0.449635655,0.502612352,-0.087276503,0.386195362,0.561545491,0.435703754,-0.266378164,0.931346655,0.495634764,0.747628868,-0.031571276,0.999376476,0.440513372,0.698666155,0.031374492,0.998784423
L,0.56044668,0.376716793,0.016811926,0.999110758,0.599612892,0.520079851,0.015273018,0.999836624,0.52589047,0.474971592,0.147934124,0.998973906,0.463634491,0.540659368,0.081711739,0.203419268,0.544688582,0.617961764,-0.120519891,0.889652431,0.44270429,0.506577432,-0.105189383,0.364646524,0.562133193,0.444003403,-0.277848184,0.94299525,0.492599815,0.751528263,-0.025525149,0.999569058,0.439009488,0.711313128,0.025349852,0.999159515
L,0.589037597,0.379701406,-0.040442441,0.99652642,0.569203675,0.462972939,0.075622477,0.999511182,0.561396658,0.473766148,-0.116863936,0.999321818,0.55862534,0.537837148,-0.086170726,0.632930815,0.553596437,0.551240563,0.048219286,0.891580701,0.564959586,0.409782141,0.04927339,0.77535069,0.552198708,0.43525511,-0.042698331,0.91596216,0.500326753,0.696837664,0.084680781,0.999022484,0.494344383,0.707861304,-0.084920987,0.997934818
L,0.544062376,0.294858307,-0.314683825,0.981233716,0.606424689,0.423502147,-0.196940705,0.998569727,0.510758817,0.39436233,-0.018896241,0.998476565,0.457925379,0.477820963,0.074614964,0.627808988,0.591562688,0.562334239,-0.340144426,0.769282043,0.394570291,0.502676904,-0.005447283,0.727324307,0.531807661,0.42866841,-0.521927595,0.817806184,0.554678023,0.694045246,-0.034517057,0.998683095,0.491224766,0.676737249,0.034627561,0.997588873
L,0.562834561,0.34961924,-0.055334616,0.999344468,0.614313662,0.475000888,-0.089879274,0.999850094,0.528720021,0.465076178,0.16944772,0.999381125,0.47259903,0.649290621,0.225233376,0.707470655,0.581363082,0.61259985,-0.289983511,0.996105015,0.455112576,0.764862001,0.147393733,0.864148021,0.548204899,0.436578453,-0.447187215,0.996262312,0.521098018,0.813954175,-0.075904764,0.999276817,0.461979806,0.808946311,0.076357335,0.998716772
L,0.556932926,0.361206859,-0.067800388,0.998827934,0.603815317,0.475967675,-0.069890395,0.999872386,0.518711925,0.478191853,0.133925483,0.999388039,0.467782617,0.650155604,0.176124901,0.6870386,0.584608495,0.615075171,-0.261036754,0.996907413,0.43650806,0.782652974,0.118213788,0.85626334,0.551025391,0.444971055,-0.467012346,0.996783674,0.519742131,0.792287767,-0.067291565,0.99938637,0.458461821,0.786717951,0.067443907,0.998910129
L,0.536530197,0.313671619,-0.081589915,0.999381065,0.59891963,0.421608597,-0.077229291,0.999909341,0.514266372,0.425063133,0.172023505,0.999369681,0.456245363,0.544387519,0.2838054,0.578367591,0.579368711,0.597418964,-0.271102279,0.996475339,0.391536653,0.524202585,0.249797761,0.786110103,0.528479218,0.436737239,-0.436750829,0.995739579,0.518352449,0.781412363,-0.058774933,0.999065161,0.458449721,0.769726038,0.05910049,0.997960448
L,0.597119331,0.401331872,-0.104475804,0.999726534,0.625923395,0.528528512,-0.143682137,0.999812305,0.590272963,0.483590811,0.038505353,0.999376118,0.529363155,0.524483979,0.060003921,0.672141433,0.593453228,0.559460819,-0.206411004,0.970693886,0.473040938,0.500183702,-0.01924371,0.82177037,0.59397155,0.441212535,-0.214036435,0.973656714,0.571808219,0.685442626,-0.064781725,0.998717487,0.549499214,0.658667386,0.064620331,0.997675896
L,0.592224061,0.406322658,-0.328961939,0.999692202,0.629787564,0.553003848,-0.289923161,0.999812126,0.559114337,0.486684978,-0.083142348,0.999395788,0.494018435,0.590631306,-0.080243051,0.629530847,0.582289398,0.640356123,-0.480281025,0.968818128,0.468006194,0.510620952,-0.23694703,0.779554129,0.580904603,0.454337269,-0.714066029,0.973384082,0.55204767,0.748139381,-0.056486651,0.998827815,0.506891012,0.699129939,0.056393847,0.997882426
L,0.553478003,0.298937649,-0.078516752,0.994422555,0.620599091,0.417445958,-0.098902591,0.999865592,0.532486916,0.405681193,0.125529826,0.999251604,0.474257141,0.517300546,0.12155167,0.532060862,0.587768078,0.566822231,-0.189292923,0.931507766,0.413141936,0.519350529,-0.012500524,0.682976067,0.519327044,0.460682571,-0.283653349,0.931588054,0.551720858,0.677230358,-0.056149747,0.99906373,0.500995636,0.653307617,0.056118846,0.998211145
L,0.569679618,0.352248579,-0.077559635,0.999217212,0.613838017,0.501774728,-0.10007555,0.999778032,0.537661195,0.439019293,0.110977113,0.999098063,0.481611848,0.460563511,-0.034978807,0.621019065,0.560779274,0.578211129,-0.275595784,0.987944484,0.506619871,0.35965082,-0.277526438,0.843022227,0.525058985,0.417605162,-0.385056108,0.991905034,0.52535212,0.751290202,-0.031381547,0.999212146,0.464255959,0.713913739,0.031545181,0.998543143
L,0.559891939,0.392608315,0.061140433,0.999481618,0.612193823,0.531105697,-0.014784123,0.999772727,0.538385153,0.470317125,0.247259438,0.999199033,0.481517106,0.558299959,0.128096402,0.481251866,0.547517776,0.603011131,-0.148924977,0.975909173,0.471713185,0.505810976,-0.131955922,0.725085378,0.560079038,0.409020036,-0.211600006,0.987025857,0.50194478,0.798603833,-0.066938758,0.999527991,0.445436835,0.756084323,0.066838473,0.999181986
L,0.557893038,0.407612801,-0.005555436,0.999557853,0.604674995,0.542821348,-0.118449822,0.999799848,0.535183847,0.489060521,0.219887763,0.999338925,0.484584063,0.555766761,0.193984941,0.369955033,0.549631834,0.618004024,-0.27797088,0.973154724,0.46352461,0.527063489,0.033421312,0.6254403,0.576052308,0.440451443,-0.379652888,0.985522032,0.491523266,0.81231904,-0.081773303,0.999648154,0.437407553,0.767591059,0.081686273,0.99941659
L,0.546593368,0.369369268,0.017106457,0.999758005,0.594626963,0.524743676,-0.080864042,0.999851704,0.528193951,0.474606693,0.205381572,0.999511421,0.470314234,0.557593524,0.097713821,0.268819362,0.542662144,0.617113471,-0.207326233,0.977759004,0.456073552,0.514853835,-0.138113245,0.565266728,0.565068662,0.435848802,-0.279863805,0.98914808,0.485595703,0.793818057,-0.081606545,0.99979943,0.433108032,0.758027554,0.081503361,0.999672472
L,0.613049388,0.395865172,-0.090722188,0.999491334,0.577150822,0.462924123,0.021891717,0.998463452,0.585218132,0.489022374,-0.169482112,0.997911751,0.565777957,0.50819546,-0.178597182,0.539679825,0.570768654,0.496869206,0.088914238,0.888610661,0.57829535,0.456095248,-0.137264758,0.720847726,0.591882765,0.456565291,0.104143903,0.889109254,0.520568967,0.645148993,0.05030356,0.997943819,0.531932175,0.667295039,-0.050057035,0.997184813
L,0.619004369,0.401938319,-0.102456957,0.999433577,0.578982234,0.465997189,0.022192711,0.997472346,0.581965089,0.492457151,-0.181282997,0.997079134,0.559286416,0.524786413,-0.195343971,0.544706047,0.570806265,0.517875075,0.097859472,0.801293612,0.575923741,0.472706169,-0.141858622,0.697528243,0.588480234,0.470629662,0.133790404,0.801911533,0.516973794,0.646178424,0.05543993,0.991874218,0.521472275,0.674664319,-0.055106804,0.991073489
L,0.608892977,0.406141877,-0.090685152,0.994146347,0.584581375,0.492352515,0.017993275,0.994741321,0.570028722,0.514956236,-0.155280694,0.996159077,0.56706816,0.550235808,-0.148898855,0.484840959,0.574213743,0.527878582,0.0700844,0.478825927,0.584185123,0.489083737,-0.08543694,0.547249258,0.583580136,0.479208261,0.075121626,0.480128229,0.496746957,0.667993963,0.050009876,0.981844306,0.492143422,0.689265966,-0.049790189,0.984599292
